,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
345,67686195,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,613.0,423300.0,98107,-122.373985,47.672516,1400 60th Street,2023-11-16,2023-11-16,0,2,402000,613,sqft,,sqft,261,402000,,1988,,631,,,False,,,1,Ballard,3462,9,9,9
346,67686198,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,613.0,423300.0,98107,-122.373985,47.672516,1400 NW 60th St APT 301,,2023-11-16,0,0,402000,613,sqft,5011.0,Square Feet,,402000,,1988,"1400 NW 60th St APT 301, Seattle, WA 98107 is a condo home that contains 613 sq ft and was built in 1988. It contains 1 bedroom and 1 bathroom. This home last sold for $402,000 in November 2023. 
 
The Zestimate for this house is $423,300. The Rent Zestimate for this home is $1,993/mo. ",631,,,True,,,,,3634,9,9,9
347,2054201898,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,1.0,False,1307.0,819500.0,98117,-122.37504,47.688427,8052 Mary Avenue NW UNIT D,2023-11-29,2023-11-16,0,3,785000,1307,sqft,688.248,Square Feet,,785000,,2023,"Breathtaking new construction nestled in the heart of Whittier Heights. Thoughtfully designed with the perfect blend of luxury & functionality. Expansive floor-to-ceiling windows drench the living area in natural light. Chef-inspired kitchen, boasting quartz countertops, custom cabinets, & stainless-steel appliances. Prepare to be captivated by the lavish primary suite, enhanced w/soaring ceilings, aa walk-in closet, & a spa-inspired bath. Stay comfortable year-round w/ energy-efficient ductless minisplits. Convenient off-street parking from alley. Savor the breathtaking vistas of the Olympic Mtns from your private deck. Stroll to local coffee shops, parks, & restaurants. Enjoy a hassle-free commute to Downtown Seattle & South Lake Union.",631,,,False,Very Good,Sewer Connected,,Crown Hill,7850,10,7,9
348,2054899594,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1131.0,730800.0,98117,-122.39655,47.68934,8354 31st Avenue NW UNIT B,2023-10-18,2023-11-16,0,1,700000,1131,sqft,3998.808,Square Feet,50,700000,,2023,"Located on a quiet residential street, enjoy modern living in this stunning 2 bed + office NEW construction home with fabulous rooftop deck. Main level includes a spacious bedroom, full bath plus an office - the perfect WFH setup. Home features lux living and top of the line finishes on every level. Kitchen comes equipped with stainless steel appliances and quartz countertops leading into an open concept living space. Large bedrooms, built-in closets, dual vanities, rain showers and high-end lighting. Upper-level laundry with custom storage and mini-split heating and cooling throughout. Abundant natural light that floods every room, hardwood floors and an off-street parking space wired for EV charging. Just steps from Golden Gardens.",631,,,False,Very Good,Sewer Connected,,Loyal Heights,6000,8,7,9
349,2055009312,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1280.0,809000.0,98115,-122.377686,47.687992,8040 A 16th Avenue NW,2023-10-11,2023-11-16,1,31,774900,1280,sqft,771.012,Square Feet,,774900,,2023,"Offering seller-paid 2-1 rate buydown - get a rate in the 5%'s! Welcome to Blackwood’s newest collection in Loyal Heights designed by B9 Architects! White panel siding & dark-wood exteriors come together to form sleek, sustainable move-in-ready homes! This home boasts a large garage with room for bike storage, while upstairs your open-concept living/dining/kitchen offers ample kitchen storage, SS appliances & quartz counters, all bathed in southern light from your oversized windows and high ceilings. Guests will enjoy a private bedroom with full bath, while your primary suite level offers a spacious walk-thru closet to a spa-like bath with dual-sink vanity and walk-in rain shower. Above, retreat to your spacious & sunny roof deck!",631,,1,True,Very Good,Sewer Connected,,Ballard,1,8,7,9
350,2058008252,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,4.0,False,2679.0,1513800.0,98117,-122.3955,47.68534,7714 30th Avenue NW,2023-09-14,2023-11-16,0,10,1450000,2679,sqft,2783.484,Square Feet,29,1450000,,2023,"Brand New, This Stunning Modern home has it all: Quality finishes w/ an Abundance of natural light. Open floor plan. Hardwood floors on main & 2nd floor. no carpet in the house. great room w/ fireplace. Beautiful chef's kitchen w/ Quartz counters, SS Appliances & walk in pantry. Good size covered deck looking over beautiful fenced back yard. Primary suite w/ AC mini split+ heated floor in bath, quartz counters & Lrg shower, walk in closet. Daylight Lower level has big fam rm & MIL Potential, 4th big bdrm w/ walk in closet, full bathroom & a door to fenced back yard+ mud room w/ a door that leads to a detached garage+ extra parking. Excellent location, close to Sunset hill park, Shilshole bay & Restaurants. Quality neighborhood. One of Kind.",631,1,1,False,Very Good,Sewer Connected,2,Sunset Hill,7888,8,7,9
351,48888299,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,5.0,False,3700.0,2892200.0,98117,-122.39673,47.678234,3022 NW 68th Street,2023-12-19,2023-11-15,0,14,2750000,3700,sqft,5000.688,Square Feet,,2750000,,2023,"Stunning new construction built by boutique builder ModernDen, known for their quality of construction and attention to detail. This home offered an incredible Scandinavian finish level, designer finishes and is located on a tree Lind street deep in the Ballard neighborhood. On the main floor enjoy a huge kitchen with floor to ceiling windows, large dining area, beautiful side patio party area with a level back yard. Head upstairs to the stunning primary suite with a spa-like bathroom, three additional bedrooms up as well. The finished basement has a wonderful living room, bath, and 5th bedroom. Oversized garage for 2 cars. No attention to detail was missed.",631,1,2,True,Very Good,Sewer Connected,2,Ballard,12328,8,7,9
352,49041208,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,3.0,3.0,False,2100.0,1235800.0,98117,-122.379234,47.677124,6543 17th Avenue NW,2023-10-19,2023-11-15,0,8,1175000,2100,sqft,3057.912,Square Feet,,1175000,,1907,"Vintage charm rejuvenated by substantial 2011 remodel including kitchen and baths, HVAC, floors, windows and more! Modern kitchen and baths that function for today's living, brand new interior and exterior paint, central a/c up, mini split for a/c on main. Open floorplan on main, plus bonus/office/TV room. 3 beds and 2 full baths up. Engineered hardwood floors throughout. Newly built garage has finished floor, sheetrock, french doors, EV charger, and is perfect for a gym, office, or party room. Long private driveway could accommodate an RV or serve as parking for multiple cars. Newer private composite deck for backyard entertaining. All in all, a very functional, perfect blend of old and new, in very quiet Ballard location. Move-in ready!",631,,1,False,,Sewer Connected,2,Ballard,9921,8,7,9
353,2055755673,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,1118.0,636900.0,98117,-122.390564,47.69011,8338 27th Avenue NW UNIT B,2023-08-31,2023-11-15,0,6,610000,1118,sqft,3959.604,Square Feet,20,610000,,2023,"Westcost homes presents a stunning new construction home right in the heart of loyal heights. Great street appeal on a quiet residential street. Features an open concept floor plan that showcases luxury living and top of the line finishes on every level. The kitchen comes equipped with stainless steel appliances, quartz countertops and a gas range. Large bedrooms, built-in closets, dual vanities, rain showers and high-end lighting. Upper-level laundry with custom storage and mini-split heating and cooling throughout. Enjoy a home with refined aesthetics - Abundant natural light that floods every room, hardwood floors and elevated lighting. Truly move-in ready!",631,,,False,,,,Loyal Heights,5270,8,7,9
354,48831810,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,4.0,False,2610.0,1577900.0,98117,-122.39445,47.680027,2833 NW 71st St,,2023-11-14,0,10,1500000,2610,sqft,4791.0,Square Feet,,1500000,,1915,"2833 NW 71st St, Seattle, WA 98117 is a single family home that contains 2,610 sq ft and was built in 1915. It contains 4 bedrooms and 4 bathrooms. This home last sold for $1,500,000 in November 2023. 
 
The Zestimate for this house is $1,577,900. The Rent Zestimate for this home is $5,143/mo. ",631,,,False,,G,,,11975,8,7,9
355,48939905,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,2.0,3.0,False,1760.0,999300.0,98117,-122.39608,47.68934,8321 30th Avenue NW,2023-09-25,2023-11-14,0,2,950000,1760,sqft,3998.808,Square Feet,,950000,,1946,"Your dream home nestled in a peaceful residential street. Step inside to hardwood floors, cozy wood-burning fireplace, and an updated kitchen complete w/ inviting eating space. Spacious bedrooms, one boasts delightful window seating & built-ins. Charming patio deck overlooking a meticulously maintained yard. Setting the perfect ambiance for gatherings and relaxation. Versatile lower level with large media room/office, additional bedroom, bath, extra space for workshop, and a separate entry, potentially making it an ideal ADU. Carport with plug-in charging and driveway space for a second car ensures you're always ready for your next adventure. Short walk to eateries, coffee shops, Golden Gardens, Burke Gilman, Sunset Hill Overlook and more!",631,1,,True,,Sewer Connected,1,Sunset Hill,7226,8,7,9
356,2057748520,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,3.0,3.0,False,1774.0,975000.0,98117,-122.374565,47.68823,8047 14th Avenue NW UNIT A,2023-09-26,2023-11-14,0,2,933612,1774,sqft,1515.888,Square Feet,,933612,,2023,"Fully finished and ready for immediate move in, this stand alone home has our favorite floor plan and is located on a quiet residential street in Whittier. This open floor plan checks all the entertainment friendly boxes with space to spill outside. Thoughtful design elements throughout, no boring gray here! Primary suite enjoys an abundance of natural light from its southern facing windows. This location is prime with access to all the amenities you need; restaurants, parks, grocery stores & easy access to I-5 and 99. Short term rentals are allowed. *Seller concession applies on this home, inquire with your broker!*",631,,,True,Very Good,Sewer Connected,,Whittier,,10,7,9
357,2067802838,RECENTLY_SOLD,Seattle,CONDO,3.0,2.0,False,1100.0,783300.0,98117,-122.395355,47.689224,8316 30th Avenue NW UNIT B,2023-10-20,2023-11-14,0,7,750000,1100,sqft,1690.128,Square Feet,8,750000,,2021,"Allow me to present this custom Modern Cottage.  Beautifully designed & perfectly executed with architectural grade finishes:  polished concrete floors, a Fir ceiling with thick beams, clever light fixtures, a gas fireplace, a contemporary kitchen complete with stainless appliances, a sleek quartz countertop & an island. Behind the living room, sliding barn doors give privacy to the main floor office ~ the perfect spot for all your brilliant ideas! Upstairs, vaulted ceilings flood the bedrooms (& two lovely bathrooms) with happy sunshine.  But wait, there's more!  French doors open to reveal your own fully fenced yard & patio.  Efficient systems, tasteful choices, a treasured neighborhood & a dedicated parking spot, truly a rare find!",631,1,,False,,,2,Loyal Heights,2023,8,7,9
358,48668425,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1003.0,462900.0,98107,-122.380745,47.66995,1743 NW 57th Street UNIT 301,2023-09-08,2023-11-13,0,17,440000,1003,sqft,,sqft,720,440000,,1980,"Unbeatable location at an unbeatable value! Hard to get closer to the Heart of Ballard than this. The 19-unit building was completely updated on the exterior in 2016. Featuring a light & bright kitchen complete with breakfast nook, original cabinet details, tons of storage, & all appliances included! Cozy up by the wood burning fireplace in your spacious living room when the weather is cold & enjoy warm summer nights on your covered patio! Tons of windows flood the space with natural light, even on the darkest winter days. The primary bedroom features ample closet space & its own ensuite bathroom. Hardwood vinyl planks throughout make ownership a breeze. The perfect balance; maximize convenience & value!",631,1,1,False,,,1,Ballard,3626,8,7,9
359,48710754,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,7.0,7.0,False,9340.0,2788100.0,98107,-122.40368,47.669437,3437 NW 56th Street,2022-06-14,2023-11-13,1,17,2650000,9340,sqft,0.46459999999999996,Acres,,2650000,,1900,"Unbelievable new price for this remarkable estate- 20,237 sq ft lot, custom home, views of the Salmon Bay Waterway, Puget Sound and Olympics and wonderful inside and outside entertaining areas. Property includes main house with rare indoor squash court, guesthouse, pickleball court, putting green, play/garden spaces. Main house features large formal rooms with soaring wood beamed ceilings opening to expansive veranda, kitchen with eating/informal living area, wet bar and gathering hall. Second floor offers view primary suite; five guest bedrooms, flex room for office/den, laundry. Lower level rec room, party kitchen, gallery area overlook squash court. Guest space over detached garage with kitchen, living, bedroom, 3/4 bath. 6 garage spaces",631,5,6,True,Very Good,Sewer Connected,2,Ballard,27633,8,7,9
360,48824516,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,4.0,False,2520.0,1367800.0,98107,-122.3622,47.675144,6231 4th Avenue NW,2023-10-18,2023-11-13,0,8,1300000,2520,sqft,5000.688,Square Feet,,1300000,,1919,"Come check out this amazing house in Ballard! It's a beautiful home with Solar Power and EV Charging that you won't want to miss. As soon as you walk through the door, you'll be greeted by a light and bright living room and dining area, leading you to the stunning kitchen. Upstairs, you'll find the primary bedroom with fantastic views of the Olympic mountains. Don't forget to check out the large family room with a half bathroom. If you head downstairs, you'll find a potential ADU with its own entrance, washer and dryer, and even plumbing for a kitchenette. It's perfect for renting out or housing someone you love. Plus, there's RV parking available too!",631,,,True,,Sewer Connected,,Ballard,10220,9,9,9
361,2057746487,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,2.0,False,953.0,676900.0,98107,-122.384155,47.672062,2045 A NW 60th Street,2023-09-22,2023-11-13,0,5,648000,953,sqft,766.656,Square Feet,,648000,,2023,"Nestled in the heart of vibrant Ballard, this exceptional new construction home is the perfect blend of contemporary luxury & urban convenience. Situated as an end/corner home, the intelligently designed layout welcomes an abundance of natural light through expansive corner windows. Gourmet kitchen complete w/gas stove, SS appliances & sleek cabinetry. Premium fixtures & finishes. Top floor primary suite offers a private retreat w/spa-like bath & spacious closet. 2nd bedroom on the lower floor w/bath. Entertainer's rooftop deck w/views is equipped w/gas, water, &electricity connections. W/an impressive WalkScore of 97, you'll have immediate access to top-rated eateries, trendy shops, the iconic Ballard Locks & more! 4-star built Green!",631,,,True,Very Good,Sewer Connected,,Ballard,1,8,7,9
